"X","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","signalStart","signalEnd","signalLength","signalType","trialString","modalityCondition","playerId","itemId","turnString","trialLength","T1.propAc","T2.propAc","T3Plus.propAc","T4Plus.propAc","Director.propAc","Matcher.propAc"
2729,"D9_TT_Coded.eaf","D9","Visual",3,5,4,4,TRUE,937459,941219,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",941672,2,"Director",1,"T1",937391,940229,2838,"Visual",937391,940229,2838,"X","Visual D9 3 5","multi","D9 2","Visual 4","Visual multi D9 937391 940229",3828,0,NA,NA,0,0,NA
2730,"D9_TT_Coded.eaf","D9","Visual",3,6,6,6,TRUE,941672,948503,"Ga3 Tu6 Ta6 {2 *6* 8} Ch6",947203,1,"Director",1,"T1",943810,945608,1798,"Visual",943810,945608,1798,"X","Visual D9 3 6","multi","D9 1","Visual 6","Visual multi D9 943810 945608",4693,0,NA,NA,0,0,NA
2731,"D9_TT_Coded.eaf","D9","Visual",3,7,2,2,TRUE,947203,952842,"Ga3 Tu7 Ta2 {*2* 1 4} Ch2",953119,2,"Director",1,"T1",949216,951621,2405,"Visual",949216,951621,2405,"X","Visual D9 3 7","multi","D9 2","Visual 2","Visual multi D9 949216 951621",3626,0,NA,NA,0,0,NA
2732,"D9_TT_Coded.eaf","D9","Visual",3,8,1,1,TRUE,953119,958687,"Ga3 Tu8 Ta1 {*1* 7 2} Ch1",958563,1,"Director",1,"T1",953621,957026,3405,"Visual",953621,957026,3405,"X","Visual D9 3 8","multi","D9 1","Visual 1","Visual multi D9 953621 957026",5066,0,NA,NA,0,0,NA
2733,"D9_TT_Coded.eaf","D9","Visual",3,9,5,5,TRUE,958563,966849,"Ga3 Tu9 Ta5 {2 3 *5*} Ch5",967359,2,"Director",1,"T1",961215,965621,4406,"Visual",961215,965621,4406,"X","Visual D9 3 9","multi","D9 2","Visual 5","Visual multi D9 961215 965621",5634,0,NA,NA,0,0,NA
2734,"D9_TT_Coded.eaf","D9","Visual",3,10,2,2,TRUE,967359,971647,"Ga3 Tu10 Ta2 {5 1 *2*} Ch2",972602,1,"Director",1,"T1",967823,970836,3013,"Visual",967823,970836,3013,"X","Visual D9 3 10","multi","D9 1","Visual 2","Visual multi D9 967823 970836",3824,0,NA,NA,0,0,NA
2735,"D9_TT_Coded.eaf","D9","Visual",3,11,3,3,TRUE,972602,990425,"Ga3 Tu11 Ta3 {8 *3* 4} Ch3",979190,2,"Director",1,"T1",972621,977418,4797,"Visual",972621,977418,4797,"X","Visual D9 3 11","multi","D9 2","Visual 3","Visual multi D9 972621 977418",17804,0,NA,NA,0,0,NA
2737,"D9_TT_Coded.eaf","D9","Visual",3,12,8,8,TRUE,979190,1003694,"Ga3 Tu12 Ta8 {1 *8* 6} Ch8",998417,1,"Director",1,"T2",980823,986026,5203,"Visual",980823,986026,5203,"X","Visual D9 3 12","multi","D9 1","Visual 8","Visual multi D9 980823 986026",22871,0,0,0,0,0,0
2743,"D9_TT_Coded.eaf","D9","Visual",3,13,6,6,TRUE,998417,1010641,"Ga3 Tu13 Ta6 {*6* 7 8} Ch6",1010726,2,"Director",1,"T1",996991,1009046,12055,"Visual",996999,999026,2027,"X","Visual D9 3 13","multi","D9 2","Visual 6","Visual multi D9 996991 1009046",13650,0,NA,NA,0,0,NA
2747,"D9_TT_Coded.eaf","D9","Visual",3,14,4,4,TRUE,1010726,1016294,"Ga3 Tu14 Ta4 {6 5 *4*} Ch4",1018096,1,"Director",1,"T1",1012215,1014715,2500,"Visual",1012215,1014715,2500,"X","Visual D9 3 14","multi","D9 1","Visual 4","Visual multi D9 1012215 1014715",4079,0,NA,NA,0,0,NA
2748,"D9_TT_Coded.eaf","D9","Visual",3,15,7,7,TRUE,1018096,1050318,"Ga3 Tu15 Ta7 {8 *7* 3} Ch7",1050318,2,"Director",1,"T1",1019189,1026013,6824,"Visual",1019189,1026013,6824,"X","Visual D9 3 15","multi","D9 2","Visual 7","Visual multi D9 1019189 1026013",31129,0,0,0,0,0,0
2755,"D9_TT_Coded.eaf","D9","Auditory",0,0,8,6,FALSE,1154969,1168536,"Ga0 Tu0 Ta8 {1 8 *6*} Ch6",1169139,1,"Director",1,"T1",1160431,1163823,3392,"Visual",1160431,1163823,3392,"X","Auditory D9 0 0","multi","D9 1","Auditory 8","Auditory multi D9 1160431 1163823",8105,0.469336670838548,NA,NA,0.469336670838548,0.469336670838548,NA
2757,"D9_TT_Coded.eaf","D9","Auditory",0,1,6,8,FALSE,1169139,1214425,"Ga0 Tu1 Ta6 {6 7 *8*} Ch8",1218863,2,"Director",1,"T1",1178416,1207034,28618,"Visual",1178410,1180815,2405,"X","Auditory D9 0 1","multi","D9 2","Auditory 6","Auditory multi D9 1178416 1207034",36009,0,0.446392323306883,NA,0,0,0.446392323306883
2761,"D9_TT_Coded.eaf","D9","Auditory",0,2,5,5,TRUE,1218863,1227104,"Ga0 Tu2 Ta5 {7 *5* 6} Ch5",1229896,1,"Director",1,"T1",1218824,1220026,1202,"Visual",1218824,1220026,1202,"X","Auditory D9 0 2","multi","D9 1","Auditory 5","Auditory multi D9 1218824 1220026",8280,0.331107401224263,NA,NA,0.331107401224263,0.331107401224263,NA
2763,"D9_TT_Coded.eaf","D9","Auditory",0,3,4,4,TRUE,1229896,1245256,"Ga0 Tu3 Ta4 {*4* 7 1} Ch4",1246432,2,"Director",1,"T1",1233000,1233405,405,"Acoustic",1233000,1233405,405,"X","Auditory D9 0 3","multi","D9 2","Auditory 4","Auditory multi D9 1233000 1233405",12256,0.5,NA,NA,0.5,0.5,NA
2765,"D9_TT_Coded.eaf","D9","Auditory",0,4,2,2,TRUE,1246432,1255319,"Ga0 Tu4 Ta2 {5 1 *2*} Ch2",1272871,1,"Director",1,"T1",1251627,1255411,3784,"Visual",1251634,1255026,3392,"X","Auditory D9 0 4","multi","D9 1","Auditory 2","Auditory multi D9 1251627 1255411",3692,0.454311454311454,NA,NA,0.454311454311454,0.454311454311454,NA
2767,"D9_TT_Coded.eaf","D9","Auditory",0,5,3,3,TRUE,1272871,1289566,"Ga0 Tu5 Ta3 {8 *3* 4} Ch3",1294726,2,"Director",1,"T1",1270011,1284023,14012,"Visual",1270012,1272214,2202,"X","Auditory D9 0 5","multi","D9 2","Auditory 3","Auditory multi D9 1270011 1284023",19555,0.393838467943381,NA,NA,0.393838467943381,0.393838467943381,NA
2771,"D9_TT_Coded.eaf","D9","Auditory",0,6,6,6,TRUE,1294726,1300966,"Ga0 Tu6 Ta6 {2 *6* 8} Ch6",1302965,1,"Director",1,"T1",1295824,1299621,3797,"Visual",1295824,1299621,3797,"X","Auditory D9 0 6","multi","D9 1","Auditory 6","Auditory multi D9 1295824 1299621",5142,0.441371193173459,NA,NA,0.441371193173459,0.441371193173459,NA
2773,"D9_TT_Coded.eaf","D9","Auditory",0,7,2,2,TRUE,1302965,1318821,"Ga0 Tu7 Ta2 {*2* 1 4} Ch2",1320500,2,"Director",1,"T1",1305418,1309026,3608,"Visual",1305418,1309026,3608,"X","Auditory D9 0 7","multi","D9 2","Auditory 2","Auditory multi D9 1305418 1309026",13403,0.308282208588957,NA,NA,0.308282208588957,0.308282208588957,NA
2775,"D9_TT_Coded.eaf","D9","Auditory",0,8,4,5,FALSE,1320500,1337925,"Ga0 Tu8 Ta4 {6 *5* 4} Ch5",1339245,1,"Director",1,"T1",1321600,1324032,2432,"Visual",1321600,1324032,2432,"X","Auditory D9 0 8","multi","D9 1","Auditory 4","Auditory multi D9 1321600 1324032",16325,0.288489324129074,NA,NA,0.343660355708548,0.343660355708548,0
2781,"D9_TT_Coded.eaf","D9","Auditory",0,9,7,7,TRUE,1339245,1347428,"Ga0 Tu9 Ta7 {8 *7* 3} Ch7",1351549,2,"Director",1,"T1",1343608,1345810,2202,"Acoustic",1343608,1345810,2202,"X","Auditory D9 0 9","multi","D9 2","Auditory 7","Auditory multi D9 1343608 1345810",3820,0.5,NA,NA,0.5,0.5,NA
2783,"D9_TT_Coded.eaf","D9","Auditory",0,10,3,3,TRUE,1351549,1361173,"Ga0 Tu10 Ta3 {4 5 *3*} Ch3",1361619,1,"Director",1,"T1",1354620,1356620,2000,"Visual",1354620,1356620,2000,"X","Auditory D9 0 10","multi","D9 1","Auditory 3","Auditory multi D9 1354620 1356620",6553,0.473268369765604,NA,NA,0.473268369765604,0.473268369765604,NA
2785,"D9_TT_Coded.eaf","D9","Auditory",0,11,8,8,TRUE,1361619,1371018,"Ga0 Tu11 Ta8 {5 *8* 3} Ch8",1372613,2,"Director",1,"T1",1367823,1369837,2014,"Visual",1367823,1369837,2014,"X","Auditory D9 0 11","multi","D9 2","Auditory 8","Auditory multi D9 1367823 1369837",3195,0.448067963825706,NA,NA,0.448067963825706,0.448067963825706,NA
2787,"D9_TT_Coded.eaf","D9","Auditory",0,12,1,1,TRUE,1372613,1378597,"Ga0 Tu12 Ta1 {*1* 7 2} Ch1",1380100,1,"Director",1,"T1",1374621,1377229,2608,"Visual",1374621,1377229,2608,"X","Auditory D9 0 12","multi","D9 1","Auditory 1","Auditory multi D9 1374621 1377229",3976,0.31566517974285,NA,NA,0.31566517974285,0.31566517974285,NA
2789,"D9_TT_Coded.eaf","D9","Auditory",0,13,5,5,TRUE,1380100,1389082,"Ga0 Tu13 Ta5 {2 3 *5*} Ch5",1387437,2,"Director",1,"T1",1381418,1382215,797,"Visual",1381418,1382215,797,"X","Auditory D9 0 13","multi","D9 2","Auditory 5","Auditory multi D9 1381418 1382215",7664,0.3369384359401,NA,NA,0.3369384359401,0.3369384359401,NA
2791,"D9_TT_Coded.eaf","D9","Auditory",0,14,7,7,TRUE,1387437,1405349,"Ga0 Tu14 Ta7 {*7* 2 3} Ch7",1408378,1,"Director",1,"T1",1392411,1402411,10000,"Visual",1392418,1396418,4000,"X","Auditory D9 0 14","multi","D9 1","Auditory 7","Auditory multi D9 1392411 1402411",12938,0.396071502806069,NA,NA,0.396071502806069,0.396071502806069,NA
2795,"D9_TT_Coded.eaf","D9","Auditory",0,15,1,1,TRUE,1408378,1414810,"Ga0 Tu15 Ta1 {6 4 *1*} Ch1",1420828,2,"Director",1,"T1",1410214,1413214,3000,"Visual",1410214,1413214,3000,"X","Auditory D9 0 15","multi","D9 2","Auditory 1","Auditory multi D9 1410214 1413214",4596,0.319110304130731,NA,NA,0.319110304130731,0.319110304130731,NA
2797,"D9_TT_Coded.eaf","D9","Auditory",1,0,3,3,TRUE,1420828,1429052,"Ga1 Tu0 Ta3 {4 5 *3*} Ch3",1429945,1,"Director",1,"T1",1424404,1426418,2014,"Visual",1424404,1426418,2014,"X","Auditory D9 1 0","multi","D9 1","Auditory 3","Auditory multi D9 1424404 1426418",4648,0.373756218905473,NA,NA,0.373756218905473,0.373756218905473,NA
2799,"D9_TT_Coded.eaf","D9","Auditory",1,1,8,8,TRUE,1429945,1436296,"Ga1 Tu1 Ta8 {5 *8* 3} Ch8",1437619,2,"Director",1,"T1",1433824,1435621,1797,"Visual",1433824,1435621,1797,"X","Auditory D9 1 1","multi","D9 2","Auditory 8","Auditory multi D9 1433824 1435621",2472,0.474407721556011,NA,NA,0.474407721556011,0.474407721556011,NA
2801,"D9_TT_Coded.eaf","D9","Auditory",1,2,4,4,TRUE,1437619,1452892,"Ga1 Tu2 Ta4 {6 5 *4*} Ch4",1454320,1,"Director",1,"T1",1440607,1441621,1014,"Visual",1440607,1441621,1014,"X","Auditory D9 1 2","multi","D9 1","Auditory 4","Auditory multi D9 1440607 1441621",12285,0.369794903666874,0.418941273779983,0.337087691069992,0.355539971949509,0.355539971949509,0.418941273779983
2807,"D9_TT_Coded.eaf","D9","Auditory",1,3,7,7,TRUE,1454320,1472735,"Ga1 Tu3 Ta7 {8 *7* 3} Ch7",1472619,2,"Director",1,"T1",1457216,1460634,3418,"Visual",1457216,1460634,3418,"X","Auditory D9 1 3","multi","D9 2","Auditory 7","Auditory multi D9 1457216 1460634",15519,0.414425218434127,0.422747103956672,NA,0.414425218434127,0.414425218434127,0.422747103956672
2813,"D9_TT_Coded.eaf","D9","Auditory",1,4,6,6,TRUE,1472619,1482867,"Ga1 Tu4 Ta6 {2 *6* 8} Ch6",1487279,1,"Director",1,"T1",1479026,1482229,3203,"Visual",1479026,1482229,3203,"X","Auditory D9 1 4","multi","D9 1","Auditory 6","Auditory multi D9 1479026 1482229",3841,0.451353203151764,NA,NA,0.451353203151764,0.451353203151764,NA
2815,"D9_TT_Coded.eaf","D9","Auditory",1,5,2,2,TRUE,1487279,1494222,"Ga1 Tu5 Ta2 {*2* 1 4} Ch2",1494811,2,"Director",1,"T1",1490026,1492418,2392,"Visual",1490026,1492418,2392,"X","Auditory D9 1 5","multi","D9 2","Auditory 2","Auditory multi D9 1490026 1492418",4196,0.403937204086718,NA,NA,0.403937204086718,0.403937204086718,NA
2817,"D9_TT_Coded.eaf","D9","Auditory",1,6,8,8,TRUE,1494811,1501756,"Ga1 Tu6 Ta8 {1 *8* 6} Ch8",1502598,1,"Director",1,"T1",1498026,1500823,2797,"Visual",1498026,1500823,2797,"X","Auditory D9 1 6","multi","D9 1","Auditory 8","Auditory multi D9 1498026 1500823",3730,0.443604535508255,NA,NA,0.443604535508255,0.443604535508255,NA
2819,"D9_TT_Coded.eaf","D9","Auditory",1,7,3,3,TRUE,1502598,1509438,"Ga1 Tu7 Ta3 {8 *3* 4} Ch3",1525778,2,"Director",1,"T1",1506810,1509243,2433,"Visual",1506810,1509243,2433,"X","Auditory D9 1 7","multi","D9 2","Auditory 3","Auditory multi D9 1506810 1509243",2628,0.43220536756126,NA,NA,0.43220536756126,0.43220536756126,NA
2823,"D9_TT_Coded.eaf","D9","Auditory",1,9,6,6,TRUE,1534093,1541276,"Ga1 Tu9 Ta6 {*6* 7 8} Ch6",1541882,2,"Director",1,"T1",1538026,1540215,2189,"Visual",1538026,1540215,2189,"X","Auditory D9 1 9","multi","D9 2","Auditory 6","Auditory multi D9 1538026 1540215",3250,0.423492230708454,NA,NA,0.423492230708454,0.423492230708454,NA
2825,"D9_TT_Coded.eaf","D9","Auditory",1,10,5,5,TRUE,1541882,1547474,"Ga1 Tu10 Ta5 {7 *5* 6} Ch5",1548380,1,"Director",1,"T1",1544215,1545229,1014,"Visual",1544215,1545229,1014,"X","Auditory D9 1 10","multi","D9 1","Auditory 5","Auditory multi D9 1544215 1545229",3259,0.285915492957746,NA,NA,0.285915492957746,0.285915492957746,NA
2827,"D9_TT_Coded.eaf","D9","Auditory",1,11,4,4,TRUE,1548380,1555204,"Ga1 Tu11 Ta4 {*4* 7 1} Ch4",1555410,2,"Director",1,"T1",1550189,1551405,1216,"Visual",1550189,1551405,1216,"X","Auditory D9 1 11","multi","D9 2","Auditory 4","Auditory multi D9 1550189 1551405",5015,0.243781094527363,NA,NA,0.243781094527363,0.243781094527363,NA
2829,"D9_TT_Coded.eaf","D9","Auditory",1,12,1,1,TRUE,1555410,1560298,"Ga1 Tu12 Ta1 {*1* 7 2} Ch1",1560868,1,"Director",1,"T1",1556824,1558824,2000,"Visual",1556824,1558824,2000,"X","Auditory D9 1 12","multi","D9 1","Auditory 1","Auditory multi D9 1556824 1558824",3474,0.415033635565955,NA,NA,0.415033635565955,0.415033635565955,NA
2831,"D9_TT_Coded.eaf","D9","Auditory",1,13,5,5,TRUE,1560868,1568011,"Ga1 Tu13 Ta5 {2 3 *5*} Ch5",1568810,2,"Director",1,"T1",1563215,1564215,1000,"Visual",1563215,1564215,1000,"X","Auditory D9 1 13","multi","D9 2","Auditory 5","Auditory multi D9 1563215 1564215",4796,0.295278365045807,NA,NA,0.295278365045807,0.295278365045807,NA
2833,"D9_TT_Coded.eaf","D9","Auditory",1,14,7,7,TRUE,1568810,1577314,"Ga1 Tu14 Ta7 {*7* 2 3} Ch7",1580146,1,"Director",1,"T1",1573216,1575621,2405,"Visual",1573216,1575621,2405,"X","Auditory D9 1 14","multi","D9 1","Auditory 7","Auditory multi D9 1573216 1575621",4098,0.366605214643139,NA,NA,0.366605214643139,0.366605214643139,NA
2835,"D9_TT_Coded.eaf","D9","Auditory",1,15,1,1,TRUE,1580146,1585155,"Ga1 Tu15 Ta1 {6 4 *1*} Ch1",1589770,2,"Director",1,"T1",1579621,1582621,3000,"Visual",1579621,1582621,3000,"X","Auditory D9 1 15","multi","D9 2","Auditory 1","Auditory multi D9 1579621 1582621",5534,0.316939890710383,NA,NA,0.316939890710383,0.316939890710383,NA
2837,"D9_TT_Coded.eaf","D9","Auditory",2,0,2,2,TRUE,1589770,1597505,"Ga2 Tu0 Ta2 {5 1 *2*} Ch2",1599114,1,"Director",1,"T1",1593418,1595229,1811,"Visual",1593418,1595229,1811,"X","Auditory D9 2 0","multi","D9 1","Auditory 2","Auditory multi D9 1593418 1595229",4087,0.4044722130878,NA,NA,0.4044722130878,0.4044722130878,NA
2839,"D9_TT_Coded.eaf","D9","Auditory",2,1,3,3,TRUE,1599114,1604770,"Ga2 Tu1 Ta3 {8 *3* 4} Ch3",1607586,2,"Director",1,"T1",1601418,1604026,2608,"Visual",1601418,1604026,2608,"X","Auditory D9 2 1","multi","D9 2","Auditory 3","Auditory multi D9 1601418 1604026",3352,0.383305746039253,NA,NA,0.383305746039253,0.383305746039253,NA
2841,"D9_TT_Coded.eaf","D9","Auditory",2,2,7,7,TRUE,1607586,1615665,"Ga2 Tu2 Ta7 {*7* 2 3} Ch7",1612178,1,"Director",1,"T1",1606823,1609229,2406,"Visual",1606823,1609229,2406,"X","Auditory D9 2 2","multi","D9 1","Auditory 7","Auditory multi D9 1606823 1609229",8842,0.402532902905389,NA,NA,0.402532902905389,0.402532902905389,NA
2843,"D9_TT_Coded.eaf","D9","Auditory",2,3,1,1,TRUE,1612178,1625657,"Ga2 Tu3 Ta1 {6 4 *1*} Ch1",1625121,2,"Director",1,"T1",1621013,1623229,2216,"Visual",1621013,1623229,2216,"X","Auditory D9 2 3","multi","D9 2","Auditory 1","Auditory multi D9 1621013 1623229",4644,0.422615945805107,NA,NA,0.422615945805107,0.422615945805107,NA
2845,"D9_TT_Coded.eaf","D9","Auditory",2,4,5,5,TRUE,1625121,1634272,"Ga2 Tu4 Ta5 {7 *5* 6} Ch5",1635113,1,"Director",1,"T1",1628391,1630216,1825,"Visual",1628391,1630216,1825,"X","Auditory D9 2 4","multi","D9 1","Auditory 5","Auditory multi D9 1628391 1630216",5881,0.254188802615447,NA,NA,0.254188802615447,0.254188802615447,NA
2847,"D9_TT_Coded.eaf","D9","Auditory",2,5,4,4,TRUE,1635113,1642552,"Ga2 Tu5 Ta4 {*4* 7 1} Ch4",1641792,2,"Director",1,"T1",1636621,1638026,1405,"Visual",1636621,1638026,1405,"X","Auditory D9 2 5","multi","D9 2","Auditory 4","Auditory multi D9 1636621 1638026",5931,0.224185532854776,NA,NA,0.224185532854776,0.224185532854776,NA
2849,"D9_TT_Coded.eaf","D9","Auditory",2,6,3,3,TRUE,1641792,1656072,"Ga2 Tu6 Ta3 {4 5 *3*} Ch3",1656960,1,"Director",1,"T1",1652592,1654214,1622,"Visual",1652592,1654214,1622,"X","Auditory D9 2 6","multi","D9 1","Auditory 3","Auditory multi D9 1652592 1654214",3480,0.466622821440316,NA,NA,0.466622821440316,0.466622821440316,NA
2851,"D9_TT_Coded.eaf","D9","Auditory",2,7,8,8,TRUE,1656960,1665920,"Ga2 Tu7 Ta8 {5 *8* 3} Ch8",1664472,2,"Director",1,"T1",1660823,1663040,2217,"Visual",1660823,1663040,2217,"X","Auditory D9 2 7","multi","D9 2","Auditory 8","Auditory multi D9 1660823 1663040",5097,0.383310152990264,NA,NA,0.383310152990264,0.383310152990264,NA
2853,"D9_TT_Coded.eaf","D9","Auditory",2,8,6,6,TRUE,1664472,1673192,"Ga2 Tu8 Ta6 {2 *6* 8} Ch6",1680247,1,"Director",1,"T1",1668621,1672621,4000,"Visual",1668621,1672621,4000,"X","Auditory D9 2 8","multi","D9 1","Auditory 6","Auditory multi D9 1668621 1672621",4571,0.390986601705238,NA,NA,0.390986601705238,0.390986601705238,NA
2855,"D9_TT_Coded.eaf","D9","Auditory",2,9,2,2,TRUE,1680247,1683431,"Ga2 Tu9 Ta2 {*2* 1 4} Ch2",1683072,2,"Director",1,"T1",1678188,1680823,2635,"Visual",1678188,1680823,2635,"X","Auditory D9 2 9","multi","D9 2","Auditory 2","Auditory multi D9 1678188 1680823",5243,0.315762139703973,NA,NA,0.315762139703973,0.315762139703973,NA
2857,"D9_TT_Coded.eaf","D9","Auditory",2,10,4,4,TRUE,1683072,1692968,"Ga2 Tu10 Ta4 {6 5 *4*} Ch4",1693871,1,"Director",1,"T1",1687405,1688824,1419,"Visual",1687405,1688824,1419,"X","Auditory D9 2 10","multi","D9 1","Auditory 4","Auditory multi D9 1687405 1688824",5563,0.216454997239094,NA,NA,0.216454997239094,0.216454997239094,NA
2859,"D9_TT_Coded.eaf","D9","Auditory",2,11,7,7,TRUE,1693871,1710134,"Ga2 Tu11 Ta7 {8 *7* 3} Ch7",1710700,2,"Director",1,"T1",1695620,1697418,1798,"Visual",1695620,1697418,1798,"X","Auditory D9 2 11","multi","D9 2","Auditory 7","Auditory multi D9 1695620 1697418",14514,0.402260638297872,0.392618091413272,0.479424285424691,0.45019518952273,0.45019518952273,0.394245400470328
2870,"D9_TT_Coded.eaf","D9","Auditory",2,12,8,8,TRUE,1710700,1716256,"Ga2 Tu12 Ta8 {1 *8* 6} Ch8",1716517,1,"Director",1,"T1",1712405,1714608,2203,"Visual",1712405,1714608,2203,"X","Auditory D9 2 12","multi","D9 1","Auditory 8","Auditory multi D9 1712405 1714608",3851,0,NA,NA,0,0,NA
2871,"D9_TT_Coded.eaf","D9","Auditory",2,13,6,6,TRUE,1716517,1727389,"Ga2 Tu13 Ta6 {*6* 7 8} Ch6",1726863,2,"Director",1,"T1",1720418,1723026,2608,"Visual",1720418,1723026,2608,"X","Auditory D9 2 13","multi","D9 2","Auditory 6","Auditory multi D9 1720418 1723026",6971,0.379343169919086,NA,NA,0.379343169919086,0.379343169919086,NA
2873,"D9_TT_Coded.eaf","D9","Auditory",2,14,1,1,TRUE,1726863,1734287,"Ga2 Tu14 Ta1 {*1* 7 2} Ch1",1735117,1,"Director",1,"T1",1730810,1733216,2406,"Visual",1730810,1733216,2406,"X","Auditory D9 2 14","multi","D9 1","Auditory 1","Auditory multi D9 1730810 1733216",3477,0.252098228162885,NA,NA,0.252098228162885,0.252098228162885,NA
2875,"D9_TT_Coded.eaf","D9","Auditory",2,15,5,5,TRUE,1735117,1741813,"Ga2 Tu15 Ta5 {2 3 *5*} Ch5",1746710,2,"Director",1,"T1",1737229,1738229,1000,"Visual",1737229,1738229,1000,"X","Auditory D9 2 15","multi","D9 2","Auditory 5","Auditory multi D9 1737229 1738229",4584,0.288256227758007,NA,NA,0.288256227758007,0.288256227758007,NA
2877,"D9_TT_Coded.eaf","D9","Auditory",3,0,7,7,TRUE,1746710,1753671,"Ga3 Tu0 Ta7 {*7* 2 3} Ch7",1754252,1,"Director",1,"T1",1749012,1751810,2798,"Visual",1749012,1751810,2798,"X","Auditory D9 3 0","multi","D9 1","Auditory 7","Auditory multi D9 1749012 1751810",4659,0.416840350145894,NA,NA,0.416840350145894,0.416840350145894,NA
2879,"D9_TT_Coded.eaf","D9","Auditory",3,1,1,1,TRUE,1754252,1759684,"Ga3 Tu1 Ta1 {6 4 *1*} Ch1",1759646,2,"Director",1,"T1",1755201,1757620,2419,"Visual",1755201,1757620,2419,"X","Auditory D9 3 1","multi","D9 2","Auditory 1","Auditory multi D9 1755201 1757620",4483,0.367581699346405,NA,NA,0.367581699346405,0.367581699346405,NA
2881,"D9_TT_Coded.eaf","D9","Auditory",3,2,3,3,TRUE,1759646,1765422,"Ga3 Tu2 Ta3 {4 5 *3*} Ch3",1766484,1,"Director",1,"T1",1761216,1763216,2000,"Visual",1761216,1763216,2000,"X","Auditory D9 3 2","multi","D9 1","Auditory 3","Auditory multi D9 1761216 1763216",4206,0.3364299933643,NA,NA,0.3364299933643,0.3364299933643,NA
2883,"D9_TT_Coded.eaf","D9","Auditory",3,3,8,8,TRUE,1766484,1772236,"Ga3 Tu3 Ta8 {5 *8* 3} Ch8",1772526,2,"Director",1,"T1",1769026,1770837,1811,"Visual",1769026,1770837,1811,"X","Auditory D9 3 3","multi","D9 2","Auditory 8","Auditory multi D9 1769026 1770837",3210,0.47247305563647,NA,NA,0.47247305563647,0.47247305563647,NA
2885,"D9_TT_Coded.eaf","D9","Auditory",3,4,5,5,TRUE,1772526,1780566,"Ga3 Tu4 Ta5 {7 *5* 6} Ch5",1781907,1,"Director",1,"T1",1774620,1776228,1608,"Visual",1774620,1776228,1608,"X","Auditory D9 3 4","multi","D9 1","Auditory 5","Auditory multi D9 1774620 1776228",5946,0.338815789473684,NA,NA,0.338815789473684,0.338815789473684,NA
2887,"D9_TT_Coded.eaf","D9","Auditory",3,5,4,4,TRUE,1781907,1787186,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",1787086,2,"Director",1,"T1",1783405,1784608,1203,"Visual",1783405,1784608,1203,"X","Auditory D9 3 5","multi","D9 2","Auditory 4","Auditory multi D9 1783405 1784608",3781,0.24576802507837,NA,NA,0.24576802507837,0.24576802507837,NA
2889,"D9_TT_Coded.eaf","D9","Auditory",3,6,6,6,TRUE,1787086,1794143,"Ga3 Tu6 Ta6 {2 *6* 8} Ch6",1795347,1,"Director",1,"T1",1790823,1793621,2798,"Visual",1790823,1793621,2798,"X","Auditory D9 3 6","multi","D9 1","Auditory 6","Auditory multi D9 1790823 1793621",3320,0.418536990856193,NA,NA,0.418536990856193,0.418536990856193,NA
2891,"D9_TT_Coded.eaf","D9","Auditory",3,7,2,2,TRUE,1795347,1800114,"Ga3 Tu7 Ta2 {*2* 1 4} Ch2",1800278,2,"Director",1,"T1",1796620,1798417,1797,"Visual",1796620,1798417,1797,"X","Auditory D9 3 7","multi","D9 2","Auditory 2","Auditory multi D9 1796620 1798417",3494,0.436323713927227,NA,NA,0.436323713927227,0.436323713927227,NA
2893,"D9_TT_Coded.eaf","D9","Auditory",3,8,1,1,TRUE,1800278,1806181,"Ga3 Tu8 Ta1 {*1* 7 2} Ch1",1806642,1,"Director",1,"T1",1802202,1804215,2013,"Visual",1802202,1804215,2013,"X","Auditory D9 3 8","multi","D9 1","Auditory 1","Auditory multi D9 1802202 1804215",3979,0.371526693724633,NA,NA,0.371526693724633,0.371526693724633,NA
2895,"D9_TT_Coded.eaf","D9","Auditory",3,9,5,5,TRUE,1806642,1812370,"Ga3 Tu9 Ta5 {2 3 *5*} Ch5",1812565,2,"Director",1,"T1",1809013,1810215,1202,"Visual",1809013,1810215,1202,"X","Auditory D9 3 9","multi","D9 2","Auditory 5","Auditory multi D9 1809013 1810215",3357,0.335911602209945,NA,NA,0.335911602209945,0.335911602209945,NA
2897,"D9_TT_Coded.eaf","D9","Auditory",3,10,2,2,TRUE,1812565,1818701,"Ga3 Tu10 Ta2 {5 1 *2*} Ch2",1819090,1,"Director",1,"T1",1814188,1815823,1635,"Visual",1814188,1815823,1635,"X","Auditory D9 3 10","multi","D9 1","Auditory 2","Auditory multi D9 1814188 1815823",4513,0.382785956964892,NA,NA,0.382785956964892,0.382785956964892,NA
2899,"D9_TT_Coded.eaf","D9","Auditory",3,11,3,3,TRUE,1819090,1825834,"Ga3 Tu11 Ta3 {8 *3* 4} Ch3",1827725,2,"Director",1,"T1",1822391,1824823,2432,"Visual",1822391,1824823,2432,"X","Auditory D9 3 11","multi","D9 2","Auditory 3","Auditory multi D9 1822391 1824823",3443,0.452991452991453,NA,NA,0.452991452991453,0.452991452991453,NA
