"","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","signalStart","signalEnd","signalLength","signalType","trialString","modalityCondition","turnString","trialLength"
"2146","D7_TT_Coded.eaf","D7","Auditory",2,6,6,6,TRUE,2019351,2039134,"Ga2 Tu6 Ta6 {2 *6* 8} Ch6",2033226,1,"Director",1,"T1",2029210,2032110,2900,"Acoustic",2029210,2032110,2900,"X","Auditory D7 2 6","vocal","Auditory vocal D7 2029210 2032110",9924
"2147","D7_TT_Coded.eaf","D7","Auditory",2,11,3,3,TRUE,2066666,2082329,"Ga2 Tu11 Ta3 {8 *3* 4} Ch3",2080436,2,"Director",1,"T1",2068410,2071610,3200,"Acoustic",2068410,2071610,3200,"X","Auditory D7 2 11","vocal","Auditory vocal D7 2068410 2071610",13919
"2150","D7_TT_Coded.eaf","D7","Auditory",2,10,2,2,TRUE,2080436,2102275,"Ga2 Tu10 Ta2 {5 1 *2*} Ch2",2097248,1,"Director",1,"T1",2094010,2098210,4200,"Acoustic",2094010,2098210,4200,"X","Auditory D7 2 10","vocal","Auditory vocal D7 2094010 2098210",8265
"2151","D7_TT_Coded.eaf","D7","Auditory",2,13,6,6,TRUE,2097248,2115623,"Ga2 Tu13 Ta6 {*6* 7 8} Ch6",2120978,2,"Director",1,"T1",2105510,2107610,2100,"Acoustic",2105510,2107610,2100,"X","Auditory D7 2 13","vocal","Auditory vocal D7 2105510 2107610",10113
"2152","D7_TT_Coded.eaf","D7","Auditory",2,12,8,8,TRUE,2120978,2132962,"Ga2 Tu12 Ta8 {1 *8* 6} Ch8",2125911,1,"Director",1,"T1",2122000,2125210,3210,"Acoustic",2122000,2125210,3210,"X","Auditory D7 2 12","vocal","Auditory vocal D7 2122000 2125210",10962
"2153","D7_TT_Coded.eaf","D7","Auditory",2,15,7,7,TRUE,2125911,2144798,"Ga2 Tu15 Ta7 {8 *7* 3} Ch7",2154761,2,"Director",1,"T1",2137200,2137610,410,"Acoustic",2137200,2137610,410,"X","Auditory D7 2 15","vocal","Auditory vocal D7 2137200 2137610",7598
"2154","D7_TT_Coded.eaf","D7","Auditory",2,14,4,4,TRUE,2154761,2161945,"Ga2 Tu14 Ta4 {6 5 *4*} Ch4",2165190,1,"Director",1,"T1",2154110,2157110,3000,"Acoustic",2154110,2157110,3000,"X","Auditory D7 2 14","vocal","Auditory vocal D7 2154110 2157110",7835
"2155","D7_TT_Coded.eaf","D7","Auditory",3,1,6,7,FALSE,2165190,2179390,"Ga3 Tu1 Ta6 {6 *7* 8} Ch7",2191784,2,"Director",1,"T1",2175610,2177710,2100,"Acoustic",2175610,2177710,2100,"X","Auditory D7 3 1","vocal","Auditory vocal D7 2175610 2177710",3780
"2156","D7_TT_Coded.eaf","D7","Auditory",3,0,8,8,TRUE,2191784,2201815,"Ga3 Tu0 Ta8 {1 *8* 6} Ch8",2194437,1,"Director",1,"T1",2189520,2193110,3590,"Acoustic",2189520,2193110,3590,"X","Auditory D7 3 0","vocal","Auditory vocal D7 2189520 2193110",12295
"2157","D7_TT_Coded.eaf","D7","Auditory",3,3,4,4,TRUE,2194437,2207956,"Ga3 Tu3 Ta4 {*4* 7 1} Ch4",2218207,2,"Director",1,"T1",2201810,2202810,1000,"Acoustic",2201810,2202810,1000,"X","Auditory D7 3 3","vocal","Auditory vocal D7 2201810 2202810",6146
"2159","D7_TT_Coded.eaf","D7","Auditory",3,2,5,5,TRUE,2218207,2230966,"Ga3 Tu2 Ta5 {7 *5* 6} Ch5",2231307,1,"Director",1,"T1",2220410,2221410,1000,"Acoustic",2220410,2221410,1000,"X","Auditory D7 3 2","vocal","Auditory vocal D7 2220410 2221410",10556
"2160","D7_TT_Coded.eaf","D7","Auditory",3,5,3,3,TRUE,2231307,2251426,"Ga3 Tu5 Ta3 {8 *3* 4} Ch3",2246446,2,"Director",1,"T1",2233610,2236810,3200,"Acoustic",2233610,2236810,3200,"X","Auditory D7 3 5","vocal","Auditory vocal D7 2233610 2236810",17816
"2161","D7_TT_Coded.eaf","D7","Auditory",3,4,2,2,TRUE,2246446,2267997,"Ga3 Tu4 Ta2 {5 1 *2*} Ch2",2271410,1,"Director",1,"T1",2259510,2264710,5200,"Acoustic",2259510,2264710,5200,"X","Auditory D7 3 4","vocal","Auditory vocal D7 2259510 2264710",8487
"2162","D7_TT_Coded.eaf","D7","Auditory",3,7,2,2,TRUE,2271410,2287065,"Ga3 Tu7 Ta2 {*2* 1 4} Ch2",2290596,2,"Director",1,"T1",2274010,2276310,2300,"Acoustic",2274010,2276310,2300,"X","Auditory D7 3 7","vocal","Auditory vocal D7 2274010 2276310",13055
"2163","D7_TT_Coded.eaf","D7","Auditory",3,9,7,7,TRUE,2296688,2311232,"Ga3 Tu9 Ta7 {8 *7* 3} Ch7",2325467,1,"Matcher",1,"T1",2296910,2299210,2300,"Acoustic",2296910,2299210,2300,"X","Auditory D7 3 9","vocal","Auditory vocal D7 2296910 2299210",14322
"2165","D7_TT_Coded.eaf","D7","Auditory",3,9,7,7,TRUE,2296688,2311232,"Ga3 Tu9 Ta7 {8 *7* 3} Ch7",2325467,2,"Director",1,"T1",2307600,2308110,510,"Acoustic",2307600,2308110,510,"X","Auditory D7 3 9","vocal","Auditory vocal D7 2307600 2308110",14322
"2167","D7_TT_Coded.eaf","D7","Auditory",3,8,4,4,TRUE,2325467,2333251,"Ga3 Tu8 Ta4 {6 5 *4*} Ch4",2339311,1,"Director",1,"T1",2322010,2325520,3510,"Acoustic",2322010,2325520,3510,"X","Auditory D7 3 8","vocal","Auditory vocal D7 2322010 2325520",11241
"2168","D7_TT_Coded.eaf","D7","Auditory",3,11,8,8,TRUE,2339311,2348007,"Ga3 Tu11 Ta8 {5 *8* 3} Ch8",2351338,2,"Director",1,"T1",2342020,2345210,3190,"Acoustic",2342020,2345210,3190,"X","Auditory D7 3 11","vocal","Auditory vocal D7 2342020 2345210",5987
"2170","D7_TT_Coded.eaf","D7","Auditory",3,10,3,3,TRUE,2351338,2375737,"Ga3 Tu10 Ta3 {4 5 *3*} Ch3",2358678,1,"Director",1,"T1",2361710,2364410,2700,"Acoustic",2361710,2364410,2700,"X","Auditory D7 3 10","vocal","Auditory vocal D7 2361710 2364410",14027
"2172","D7_TT_Coded.eaf","D7","Auditory",3,10,3,3,TRUE,2351338,2375737,"Ga3 Tu10 Ta3 {4 5 *3*} Ch3",2358678,2,"Matcher",1,"T1",2370510,2372210,1700,"Visual",2370510,2372210,1700,"X","Auditory D7 3 10","vocal","Auditory vocal D7 2370510 2372210",14027
"2173","D7_TT_Coded.eaf","D7","Auditory",3,15,1,1,TRUE,2394757,2404884,"Ga3 Tu15 Ta1 {6 4 *1*} Ch1",2404884,2,"Director",1,"T1",2395300,2397810,2510,"Acoustic",2395300,2397810,2510,"X","Auditory D7 3 15","vocal","Auditory vocal D7 2395300 2397810",9584
"2175","D7_TT_Coded.eaf","D7","Auditory",3,14,7,7,TRUE,2409504,2431270,"Ga3 Tu14 Ta7 {*7* 2 3} Ch7",2414504,1,"Director",1,"T1",2417620,2420110,2490,"Acoustic",2417620,2420110,2490,"X","Auditory D7 3 14","vocal","Auditory vocal D7 2417620 2420110",13650
"2176","D8_TT_Coded.eaf","D8","Auditory",0,0,8,6,FALSE,54664,70608,"Ga0 Tu0 Ta8 {1 8 *6*} Ch6",72842,1,"Director",1,"T1",61210,64410,3200,"Visual",61210,64410,3200,"X","Auditory D8 0 0","visual","Auditory visual D8 61210 64410",9398
"2177","D8_TT_Coded.eaf","D8","Auditory",0,1,6,8,FALSE,72842,97313,"Ga0 Tu1 Ta6 {6 7 *8*} Ch8",100823,2,"Director",1,"T1",76610,84710,8100,"Visual",76615,79615,3000,"X","Auditory D8 0 1","visual","Auditory visual D8 76610 84710",20703
"2178","D8_TT_Coded.eaf","D8","Auditory",0,1,6,8,FALSE,72842,97313,"Ga0 Tu1 Ta6 {6 7 *8*} Ch8",100823,2,"Director",1,"T1",76610,84710,8100,"Visual",83005,84725,1720,"X","Auditory D8 0 1","visual","Auditory visual D8 76610 84710",20703
"2179","D8_TT_Coded.eaf","D8","Auditory",0,2,5,5,TRUE,100823,129471,"Ga0 Tu2 Ta5 {7 *5* 6} Ch5",131807,1,"Director",1,"T1",106410,108410,2000,"Visual",106410,108410,2000,"X","Auditory D8 0 2","visual","Auditory visual D8 106410 108410",23061
"2180","D8_TT_Coded.eaf","D8","Auditory",0,2,5,5,TRUE,100823,129471,"Ga0 Tu2 Ta5 {7 *5* 6} Ch5",131807,2,"Matcher",1,"T2",119515,120615,1100,"Visual",119515,120615,1100,"X","Auditory D8 0 2","visual","Auditory visual D8 119515 120615",23061
"2181","D8_TT_Coded.eaf","D8","Auditory",0,2,5,5,TRUE,100823,129471,"Ga0 Tu2 Ta5 {7 *5* 6} Ch5",131807,1,"Director",2,"T3",120610,125310,4700,"Visual",120610,125310,4700,"X","Auditory D8 0 2","visual","Auditory visual D8 120610 125310",23061
"2182","D8_TT_Coded.eaf","D8","Auditory",0,3,4,4,TRUE,131807,142559,"Ga0 Tu3 Ta4 {*4* 7 1} Ch4",144815,2,"Director",1,"T1",138015,138815,800,"Visual",138015,138815,800,"X","Auditory D8 0 3","visual","Auditory visual D8 138015 138815",4544
"2183","D8_TT_Coded.eaf","D8","Auditory",0,4,2,1,FALSE,144815,163854,"Ga0 Tu4 Ta2 {5 *1* 2} Ch1",165469,1,"Director",1,"T1",150910,154510,3600,"Visual",150910,154510,3600,"X","Auditory D8 0 4","visual","Auditory visual D8 150910 154510",12944
"2184","D8_TT_Coded.eaf","D8","Auditory",0,6,6,6,TRUE,229197,244109,"Ga0 Tu6 Ta6 {2 *6* 8} Ch6",243203,1,"Director",1,"T1",238015,240315,2300,"Visual",238015,240315,2300,"X","Auditory D8 0 6","visual","Auditory visual D8 238015 240315",6094
"2185","D8_TT_Coded.eaf","D8","Auditory",0,7,2,2,TRUE,243203,269140,"Ga0 Tu7 Ta2 {*2* 1 4} Ch2",271508,2,"Director",1,"T1",251905,264225,12320,"Visual",251910,255010,3100,"X","Auditory D8 0 7","visual","Auditory visual D8 251905 264225",17235
"2186","D8_TT_Coded.eaf","D8","Auditory",0,7,2,2,TRUE,243203,269140,"Ga0 Tu7 Ta2 {*2* 1 4} Ch2",271508,2,"Director",1,"T1",251905,264225,12320,"Visual",261410,264210,2800,"X","Auditory D8 0 7","visual","Auditory visual D8 251905 264225",17235
"2187","D8_TT_Coded.eaf","D8","Auditory",0,8,4,4,TRUE,271508,279156,"Ga0 Tu8 Ta4 {6 5 *4*} Ch4",278305,1,"Director",1,"T1",273010,273610,600,"Visual",273010,273610,600,"X","Auditory D8 0 8","visual","Auditory visual D8 273010 273610",6146
"2188","D8_TT_Coded.eaf","D8","Auditory",0,9,7,7,TRUE,278305,309536,"Ga0 Tu9 Ta7 {8 *7* 3} Ch7",312220,2,"Director",1,"T1",293310,295110,1800,"Visual",293310,295110,1800,"X","Auditory D8 0 9","visual","Auditory visual D8 293310 295110",16226
"2189","D8_TT_Coded.eaf","D8","Auditory",0,10,3,3,TRUE,312220,337019,"Ga0 Tu10 Ta3 {4 5 *3*} Ch3",334623,1,"Director",1,"T1",323625,327225,3600,"Visual",323625,327225,3600,"X","Auditory D8 0 10","visual","Auditory visual D8 323625 327225",13394
"2190","D8_TT_Coded.eaf","D8","Auditory",0,11,8,8,TRUE,334623,353126,"Ga0 Tu11 Ta8 {5 *8* 3} Ch8",353587,2,"Director",1,"T1",341525,344315,2790,"Visual",341525,344315,2790,"X","Auditory D8 0 11","visual","Auditory visual D8 341525 344315",11601
"2191","D8_TT_Coded.eaf","D8","Auditory",0,11,8,8,TRUE,334623,353126,"Ga0 Tu11 Ta8 {5 *8* 3} Ch8",353587,1,"Matcher",1,"T2",349410,350610,1200,"Visual",349410,350610,1200,"X","Auditory D8 0 11","visual","Auditory visual D8 349410 350610",11601
"2192","D8_TT_Coded.eaf","D8","Auditory",0,12,1,1,TRUE,353587,364699,"Ga0 Tu12 Ta1 {*1* 7 2} Ch1",364302,1,"Director",1,"T1",358510,361110,2600,"Visual",358510,361110,2600,"X","Auditory D8 0 12","visual","Auditory visual D8 358510 361110",6189
"2193","D8_TT_Coded.eaf","D8","Auditory",0,13,5,5,TRUE,364302,382078,"Ga0 Tu13 Ta5 {2 3 *5*} Ch5",382834,2,"Director",1,"T1",371815,373115,1300,"Visual",371815,373115,1300,"X","Auditory D8 0 13","visual","Auditory visual D8 371815 373115",10263
"2194","D8_TT_Coded.eaf","D8","Auditory",0,13,5,5,TRUE,364302,382078,"Ga0 Tu13 Ta5 {2 3 *5*} Ch5",382834,1,"Matcher",1,"T2",376100,376710,610,"Visual",376100,376710,610,"X","Auditory D8 0 13","visual","Auditory visual D8 376100 376710",10263
"2195","D8_TT_Coded.eaf","D8","Auditory",0,13,5,5,TRUE,364302,382078,"Ga0 Tu13 Ta5 {2 3 *5*} Ch5",382834,2,"Director",2,"T3",377225,378115,890,"Visual",377225,378115,890,"X","Auditory D8 0 13","visual","Auditory visual D8 377225 378115",10263
"2196","D8_TT_Coded.eaf","D8","Auditory",0,14,7,3,FALSE,382834,401619,"Ga0 Tu14 Ta7 {7 2 *3*} Ch3",399381,1,"Director",1,"T1",394515,396415,1900,"Visual",394515,396415,1900,"X","Auditory D8 0 14","visual","Auditory visual D8 394515 396415",7104
"2197","D8_TT_Coded.eaf","D8","Auditory",0,15,1,1,TRUE,399381,415948,"Ga0 Tu15 Ta1 {6 4 *1*} Ch1",423498,2,"Director",1,"T1",407810,409610,1800,"Visual",407810,409610,1800,"X","Auditory D8 0 15","visual","Auditory visual D8 407810 409610",8138
"2198","D8_TT_Coded.eaf","D8","Auditory",1,0,3,5,FALSE,423498,465385,"Ga1 Tu0 Ta3 {4 *5* 3} Ch5",461858,1,"Director",1,"T1",445615,450615,5000,"Visual",445615,450615,5000,"X","Auditory D8 1 0","visual","Auditory visual D8 445615 450615",19770
"2199","D8_TT_Coded.eaf","D8","Auditory",1,0,3,5,FALSE,423498,465385,"Ga1 Tu0 Ta3 {4 *5* 3} Ch5",461858,2,"Matcher",1,"T2",454620,455310,690,"Visual",454620,455310,690,"X","Auditory D8 1 0","visual","Auditory visual D8 454620 455310",19770
"2200","D8_TT_Coded.eaf","D8","Auditory",1,0,3,5,FALSE,423498,465385,"Ga1 Tu0 Ta3 {4 *5* 3} Ch5",461858,1,"Director",2,"T3",455510,458610,3100,"Visual",455510,458610,3100,"X","Auditory D8 1 0","visual","Auditory visual D8 455510 458610",19770
"2201","D8_TT_Coded.eaf","D8","Auditory",1,1,8,8,TRUE,461858,475970,"Ga1 Tu1 Ta8 {5 *8* 3} Ch8",477193,2,"Director",1,"T1",471115,473815,2700,"Visual",471115,473815,2700,"X","Auditory D8 1 1","visual","Auditory visual D8 471115 473815",4855
"2202","D8_TT_Coded.eaf","D8","Auditory",1,2,4,4,TRUE,477193,486001,"Ga1 Tu2 Ta4 {6 5 *4*} Ch4",482537,1,"Director",1,"T1",479510,480710,1200,"Visual",479510,480710,1200,"X","Auditory D8 1 2","visual","Auditory visual D8 479510 480710",6491
"2203","D8_TT_Coded.eaf","D8","Auditory",1,3,7,7,TRUE,482537,512689,"Ga1 Tu3 Ta7 {8 *7* 3} Ch7",506936,2,"Director",1,"T1",500015,502115,2100,"Visual",500015,502115,2100,"X","Auditory D8 1 3","visual","Auditory visual D8 500015 502115",12674
"2204","D8_TT_Coded.eaf","D8","Auditory",1,4,6,6,TRUE,506936,531400,"Ga1 Tu4 Ta6 {2 *6* 8} Ch6",536711,1,"Director",1,"T1",523210,525110,1900,"Visual",523210,525110,1900,"X","Auditory D8 1 4","visual","Auditory visual D8 523210 525110",8190
"2205","D8_TT_Coded.eaf","D8","Auditory",1,5,2,2,TRUE,536711,564534,"Ga1 Tu5 Ta2 {*2* 1 4} Ch2",566488,2,"Director",1,"T1",542410,546210,3800,"Visual",542410,546210,3800,"X","Auditory D8 1 5","visual","Auditory visual D8 542410 546210",22124
"2206","D8_TT_Coded.eaf","D8","Auditory",1,6,8,8,TRUE,566488,577791,"Ga1 Tu6 Ta8 {1 *8* 6} Ch8",572630,1,"Director",1,"T1",567310,570610,3300,"Visual",567310,570610,3300,"X","Auditory D8 1 6","visual","Auditory visual D8 567310 570610",10481
"2207","D8_TT_Coded.eaf","D8","Auditory",1,7,3,3,TRUE,572630,601221,"Ga1 Tu7 Ta3 {8 *3* 4} Ch3",601695,2,"Director",1,"T1",593910,595410,1500,"Visual",593910,595410,1500,"X","Auditory D8 1 7","visual","Auditory visual D8 593910 595410",7311
"2208","D8_TT_Coded.eaf","D8","Auditory",1,8,2,1,FALSE,601695,621598,"Ga1 Tu8 Ta2 {5 *1* 2} Ch1",623332,1,"Director",1,"T1",605895,618125,12230,"Visual",605905,608715,2810,"X","Auditory D8 1 8","visual","Auditory visual D8 605895 618125",15703
"2209","D8_TT_Coded.eaf","D8","Auditory",1,8,2,1,FALSE,601695,621598,"Ga1 Tu8 Ta2 {5 *1* 2} Ch1",623332,1,"Director",1,"T1",605895,618125,12230,"Visual",614415,618115,3700,"X","Auditory D8 1 8","visual","Auditory visual D8 605895 618125",15703
"2210","D8_TT_Coded.eaf","D8","Auditory",1,10,5,7,FALSE,632238,648982,"Ga1 Tu10 Ta5 {*7* 5 6} Ch7",645603,1,"Director",1,"T1",639115,640715,1600,"Visual",639115,640715,1600,"X","Auditory D8 1 10","visual","Auditory visual D8 639115 640715",9867
"2211","D8_TT_Coded.eaf","D8","Auditory",1,11,4,4,TRUE,645603,654378,"Ga1 Tu11 Ta4 {*4* 7 1} Ch4",653967,2,"Director",1,"T1",651310,652410,1100,"Visual",651310,652410,1100,"X","Auditory D8 1 11","visual","Auditory visual D8 651310 652410",3068
"2212","D8_TT_Coded.eaf","D8","Auditory",1,12,1,1,TRUE,653967,666534,"Ga1 Tu12 Ta1 {*1* 7 2} Ch1",668731,1,"Director",1,"T1",659410,661000,1590,"Visual",659410,661000,1590,"X","Auditory D8 1 12","visual","Auditory visual D8 659410 661000",7124
"2213","D8_TT_Coded.eaf","D8","Auditory",1,13,5,2,FALSE,668731,677962,"Ga1 Tu13 Ta5 {*2* 3 5} Ch2",679613,2,"Director",1,"T1",671305,672915,1610,"Visual",671305,672915,1610,"X","Auditory D8 1 13","visual","Auditory visual D8 671305 672915",6657
"2214","D8_TT_Coded.eaf","D8","Auditory",1,14,7,3,FALSE,679613,700981,"Ga1 Tu14 Ta7 {7 2 *3*} Ch3",701592,1,"Director",1,"T1",684315,686905,2590,"Visual",684315,686905,2590,"X","Auditory D8 1 14","visual","Auditory visual D8 684315 686905",16666
"2215","D8_TT_Coded.eaf","D8","Auditory",1,15,1,1,TRUE,701592,712416,"Ga1 Tu15 Ta1 {6 4 *1*} Ch1",718997,2,"Director",1,"T1",703410,705610,2200,"Visual",703410,705610,2200,"X","Auditory D8 1 15","visual","Auditory visual D8 703410 705610",9006
"2216","D8_TT_Coded.eaf","D8","Auditory",2,0,2,2,TRUE,718997,749469,"Ga2 Tu0 Ta2 {5 1 *2*} Ch2",738239,1,"Director",1,"T1",729510,731510,2000,"Visual",729510,731510,2000,"X","Auditory D8 2 0","visual","Auditory visual D8 729510 731510",19959
"2217","D8_TT_Coded.eaf","D8","Auditory",2,1,3,3,TRUE,738239,760478,"Ga2 Tu1 Ta3 {8 *3* 4} Ch3",760444,2,"Director",1,"T1",752810,754610,1800,"Visual",752810,754610,1800,"X","Auditory D8 2 1","visual","Auditory visual D8 752810 754610",7668
"2218","D8_TT_Coded.eaf","D8","Auditory",2,2,7,3,FALSE,760444,776804,"Ga2 Tu2 Ta7 {7 2 *3*} Ch3",770679,1,"Director",1,"T1",763610,765910,2300,"Visual",763610,765910,2300,"X","Auditory D8 2 2","visual","Auditory visual D8 763610 765910",13194
"2219","D8_TT_Coded.eaf","D8","Auditory",2,3,1,1,TRUE,770679,783198,"Ga2 Tu3 Ta1 {6 4 *1*} Ch1",784467,2,"Director",1,"T1",779015,780915,1900,"Visual",779015,780915,1900,"X","Auditory D8 2 3","visual","Auditory visual D8 779015 780915",4183
"2220","D8_TT_Coded.eaf","D8","Auditory",2,4,5,7,FALSE,784467,793339,"Ga2 Tu4 Ta5 {*7* 5 6} Ch7",792085,1,"Director",1,"T1",786710,788210,1500,"Visual",786710,788210,1500,"X","Auditory D8 2 4","visual","Auditory visual D8 786710 788210",6629
"2221","D8_TT_Coded.eaf","D8","Auditory",2,5,4,4,TRUE,792085,800085,"Ga2 Tu5 Ta4 {*4* 7 1} Ch4",798867,2,"Director",1,"T1",796300,797210,910,"Visual",796300,797210,910,"X","Auditory D8 2 5","visual","Auditory visual D8 796300 797210",3785
"2222","D8_TT_Coded.eaf","D8","Auditory",2,6,3,3,TRUE,798867,814995,"Ga2 Tu6 Ta3 {4 5 *3*} Ch3",815332,1,"Director",1,"T1",806010,808510,2500,"Visual",806010,808510,2500,"X","Auditory D8 2 6","visual","Auditory visual D8 806010 808510",8985
"2223","D8_TT_Coded.eaf","D8","Auditory",2,7,8,8,TRUE,815332,823372,"Ga2 Tu7 Ta8 {5 *8* 3} Ch8",825259,2,"Director",1,"T1",817310,819810,2500,"Visual",817310,819810,2500,"X","Auditory D8 2 7","visual","Auditory visual D8 817310 819810",6062
"2224","D8_TT_Coded.eaf","D8","Auditory",2,8,6,2,FALSE,825259,844803,"Ga2 Tu8 Ta6 {*2* 6 8} Ch2",844467,1,"Director",1,"T1",832205,835215,3010,"Visual",832205,835215,3010,"X","Auditory D8 2 8","visual","Auditory visual D8 832205 835215",12598
"2225","D8_TT_Coded.eaf","D8","Auditory",2,9,2,2,TRUE,844467,888898,"Ga2 Tu9 Ta2 {*2* 1 4} Ch2",878058,2,"Director",1,"T1",869915,872015,2100,"Visual",869915,872015,2100,"X","Auditory D8 2 9","visual","Auditory visual D8 869915 872015",18983
"2226","D8_TT_Coded.eaf","D8","Auditory",2,10,4,4,TRUE,878058,902417,"Ga2 Tu10 Ta4 {6 5 *4*} Ch4",907753,1,"Director",1,"T1",899810,900710,900,"Visual",899810,900710,900,"X","Auditory D8 2 10","visual","Auditory visual D8 899810 900710",2607
"2227","D8_TT_Coded.eaf","D8","Auditory",2,11,7,7,TRUE,907753,932600,"Ga2 Tu11 Ta7 {8 *7* 3} Ch7",913529,2,"Director",1,"T1",907110,909310,2200,"Visual",907110,909310,2200,"X","Auditory D8 2 11","visual","Auditory visual D8 907110 909310",25490
"2229","D8_TT_Coded.eaf","D8","Auditory",2,12,8,6,FALSE,913529,952897,"Ga2 Tu12 Ta8 {1 8 *6*} Ch6",946535,1,"Director",1,"T2",925690,927110,1420,"Visual",925690,927110,1420,"X","Auditory D8 2 12","visual","Auditory visual D8 925690 927110",27207
"2230","D8_TT_Coded.eaf","D8","Auditory",2,12,8,6,FALSE,913529,952897,"Ga2 Tu12 Ta8 {1 8 *6*} Ch6",946535,1,"Director",2,"T1",937615,939515,1900,"Visual",937615,939515,1900,"X","Auditory D8 2 12","visual","Auditory visual D8 937615 939515",27207
"2231","D8_TT_Coded.eaf","D8","Auditory",2,12,8,6,FALSE,913529,952897,"Ga2 Tu12 Ta8 {1 8 *6*} Ch6",946535,2,"Matcher",1,"T2",943900,946410,2510,"Visual",943900,946410,2510,"X","Auditory D8 2 12","visual","Auditory visual D8 943900 946410",27207
"2232","D8_TT_Coded.eaf","D8","Auditory",2,15,5,2,FALSE,964095,973838,"Ga2 Tu15 Ta5 {*2* 3 5} Ch2",979648,2,"Director",1,"T1",968500,969810,1310,"Visual",968500,969810,1310,"X","Auditory D8 2 15","visual","Auditory visual D8 968500 969810",5338
"2233","D8_TT_Coded.eaf","D8","Auditory",3,0,7,7,TRUE,979648,1004888,"Ga3 Tu0 Ta7 {*7* 2 3} Ch7",1004030,1,"Director",1,"T1",984510,986610,2100,"Visual",984510,986610,2100,"X","Auditory D8 3 0","visual","Auditory visual D8 984510 986610",20378
"2234","D8_TT_Coded.eaf","D8","Auditory",3,0,7,7,TRUE,979648,1004888,"Ga3 Tu0 Ta7 {*7* 2 3} Ch7",1004030,2,"Matcher",1,"T2",993710,997010,3300,"Visual",993710,997010,3300,"X","Auditory D8 3 0","visual","Auditory visual D8 993710 997010",20378
"2235","D8_TT_Coded.eaf","D8","Auditory",3,1,1,1,TRUE,1004030,1011261,"Ga3 Tu1 Ta1 {6 4 *1*} Ch1",1011176,2,"Director",1,"T1",1007115,1008615,1500,"Visual",1007115,1008615,1500,"X","Auditory D8 3 1","visual","Auditory visual D8 1007115 1008615",4146
"2236","D8_TT_Coded.eaf","D8","Auditory",3,2,3,3,TRUE,1011176,1022015,"Ga3 Tu2 Ta3 {4 5 *3*} Ch3",1023765,1,"Director",1,"T1",1014810,1018510,3700,"Visual",1014810,1018510,3700,"X","Auditory D8 3 2","visual","Auditory visual D8 1014810 1018510",7205
"2237","D8_TT_Coded.eaf","D8","Auditory",3,3,8,8,TRUE,1023765,1027844,"Ga3 Tu3 Ta8 {5 *8* 3} Ch8",1028655,2,"Director",1,"T1",1024500,1026710,2210,"Visual",1024500,1026710,2210,"X","Auditory D8 3 3","visual","Auditory visual D8 1024500 1026710",3344
"2238","D8_TT_Coded.eaf","D8","Auditory",3,4,5,7,FALSE,1028655,1046328,"Ga3 Tu4 Ta5 {*7* 5 6} Ch7",1044860,1,"Director",1,"T1",1032810,1043210,10400,"Visual",1032825,1035015,2190,"X","Auditory D8 3 4","visual","Auditory visual D8 1032810 1043210",13518
"2239","D8_TT_Coded.eaf","D8","Auditory",3,4,5,7,FALSE,1028655,1046328,"Ga3 Tu4 Ta5 {*7* 5 6} Ch7",1044860,1,"Director",1,"T1",1032810,1043210,10400,"Visual",1036015,1037015,1000,"X","Auditory D8 3 4","visual","Auditory visual D8 1032810 1043210",13518
"2240","D8_TT_Coded.eaf","D8","Auditory",3,4,5,7,FALSE,1028655,1046328,"Ga3 Tu4 Ta5 {*7* 5 6} Ch7",1044860,1,"Director",1,"T1",1032810,1043210,10400,"Visual",1042010,1043220,1210,"X","Auditory D8 3 4","visual","Auditory visual D8 1032810 1043210",13518
"2241","D8_TT_Coded.eaf","D8","Auditory",3,5,4,4,TRUE,1044860,1050907,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",1052807,2,"Director",1,"T1",1048710,1048715,5,"Visual",1048710,1048715,5,"X","Auditory D8 3 5","visual","Auditory visual D8 1048710 1048715",2197
"2242","D8_TT_Coded.eaf","D8","Auditory",3,5,4,4,TRUE,1044860,1050907,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",1052807,2,"Director",2,"T1",1048715,1049415,700,"Visual",1048710,1048715,5,"X","Auditory D8 3 5","visual","Auditory visual D8 1048715 1049415",2197
"2243","D8_TT_Coded.eaf","D8","Auditory",3,5,4,4,TRUE,1044860,1050907,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",1052807,2,"Director",1,"T1",1048710,1048715,5,"Visual",1048715,1049415,700,"X","Auditory D8 3 5","visual","Auditory visual D8 1048710 1048715",2197
"2244","D8_TT_Coded.eaf","D8","Auditory",3,5,4,4,TRUE,1044860,1050907,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",1052807,2,"Director",2,"T1",1048715,1049415,700,"Visual",1048715,1049415,700,"X","Auditory D8 3 5","visual","Auditory visual D8 1048715 1049415",2197
"2245","D8_TT_Coded.eaf","D8","Auditory",3,6,6,6,TRUE,1052807,1059031,"Ga3 Tu6 Ta6 {2 *6* 8} Ch6",1059963,1,"Director",1,"T1",1054310,1056510,2200,"Visual",1054310,1056510,2200,"X","Auditory D8 3 6","visual","Auditory visual D8 1054310 1056510",4721
