"X","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","trialString","modalityCondition","playerId","itemId","turnString","trialLength","numModalitiesUsed","numberOfOverlaps","propOverlapsTime","propOverlapsActs","useVisual","useAcoustic","numberOfSignals","numberOfMultimodalSigs","turnModalityType"
107,"D10_TT_Coded.eaf","D10","Visual",0,9,2,2,TRUE,1450792,1459248,"Ga0 Tu9 Ta2 {*2* 1 4} Ch2",1460076,1,"Director",1,"T1",1454510,1456900,2390,"Acoustic","Visual D10 0 9","vocal","D10 1","Visual 2","Visual vocal D10 1454510 1456900",4738,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
108,"D10_TT_Coded.eaf","D10","Visual",0,10,4,4,TRUE,1460076,1475787,"Ga0 Tu10 Ta4 {6 5 *4*} Ch4",1476815,2,"Director",1,"T1",1466305,1472605,6300,"Acoustic","Visual D10 0 10","vocal","D10 2","Visual 4","Visual vocal D10 1466305 1472605",9482,1,0,0,0,FALSE,TRUE,3,0,"unimodal acoustic"
111,"D10_TT_Coded.eaf","D10","Visual",0,11,7,7,TRUE,1476815,1486919,"Ga0 Tu11 Ta7 {8 *7* 3} Ch7",1488346,1,"Director",1,"T1",1479300,1484200,4900,"Acoustic","Visual D10 0 11","vocal","D10 1","Visual 7","Visual vocal D10 1479300 1484200",7619,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
112,"D10_TT_Coded.eaf","D10","Visual",0,12,8,8,TRUE,1488346,1503770,"Ga0 Tu12 Ta8 {1 *8* 6} Ch8",1505271,2,"Director",1,"T1",1496710,1499900,3190,"Acoustic","Visual D10 0 12","vocal","D10 2","Visual 8","Visual vocal D10 1496710 1499900",7060,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
113,"D10_TT_Coded.eaf","D10","Visual",0,13,6,6,TRUE,1505271,1524543,"Ga0 Tu13 Ta6 {*6* 7 8} Ch6",1525528,1,"Director",1,"T1",1510300,1513200,2900,"Acoustic","Visual D10 0 13","vocal","D10 1","Visual 6","Visual vocal D10 1510300 1513200",14243,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
114,"D10_TT_Coded.eaf","D10","Visual",0,14,1,1,TRUE,1525528,1541159,"Ga0 Tu14 Ta1 {*1* 7 2} Ch1",1542319,2,"Director",1,"T1",1533000,1539000,6000,"Acoustic","Visual D10 0 14","vocal","D10 2","Visual 1","Visual vocal D10 1533000 1539000",8159,1,0,0,0,FALSE,TRUE,3,0,"unimodal acoustic"
117,"D10_TT_Coded.eaf","D10","Visual",0,15,5,5,TRUE,1542319,1556343,"Ga0 Tu15 Ta5 {2 3 *5*} Ch5",1560215,1,"Director",1,"T1",1547610,1551800,4190,"Acoustic","Visual D10 0 15","vocal","D10 1","Visual 5","Visual vocal D10 1547610 1551800",8733,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
121,"D10_TT_Coded.eaf","D10","Visual",1,0,7,7,TRUE,1560215,1576751,"Ga1 Tu0 Ta7 {*7* 2 3} Ch7",1579166,2,"Director",1,"T1",1571210,1574600,3390,"Acoustic","Visual D10 1 0","vocal","D10 2","Visual 7","Visual vocal D10 1571210 1574600",5541,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
123,"D10_TT_Coded.eaf","D10","Visual",1,1,1,6,FALSE,1579166,1586950,"Ga1 Tu1 Ta1 {*6* 4 1} Ch6",1587326,1,"Director",1,"T1",1579290,1581100,1810,"Acoustic","Visual D10 1 1","vocal","D10 1","Visual 1","Visual vocal D10 1579290 1581100",7660,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
124,"D10_TT_Coded.eaf","D10","Visual",1,2,3,3,TRUE,1587326,1593333,"Ga1 Tu2 Ta3 {4 5 *3*} Ch3",1593750,2,"Director",1,"T1",1588410,1590500,2090,"Acoustic","Visual D10 1 2","vocal","D10 2","Visual 3","Visual vocal D10 1588410 1590500",4923,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
126,"D10_TT_Coded.eaf","D10","Visual",1,3,8,8,TRUE,1593750,1606453,"Ga1 Tu3 Ta8 {5 *8* 3} Ch8",1606677,1,"Director",1,"T1",1596670,1601100,4430,"Acoustic","Visual D10 1 3","vocal","D10 1","Visual 8","Visual vocal D10 1596670 1601100",9783,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
130,"D10_TT_Coded.eaf","D10","Visual",1,4,5,7,FALSE,1606677,1621556,"Ga1 Tu4 Ta5 {*7* 5 6} Ch7",1623572,2,"Director",1,"T1",1611390,1614400,3010,"Acoustic","Visual D10 1 4","vocal","D10 2","Visual 5","Visual vocal D10 1611390 1614400",10166,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
132,"D10_TT_Coded.eaf","D10","Visual",1,5,4,4,TRUE,1623572,1629820,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1630260,1,"Director",1,"T1",1625190,1628710,3520,"Acoustic","Visual D10 1 5","vocal","D10 1","Visual 4","Visual vocal D10 1625190 1628710",4630,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
133,"D10_TT_Coded.eaf","D10","Visual",1,6,6,6,TRUE,1630260,1638132,"Ga1 Tu6 Ta6 {2 *6* 8} Ch6",1640045,2,"Director",1,"T2",1632800,1638000,5200,"Acoustic","Visual D10 1 6","vocal","D10 2","Visual 6","Visual vocal D10 1632800 1638000",5332,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
134,"D10_TT_Coded.eaf","D10","Visual",1,7,2,2,TRUE,1640045,1642924,"Ga1 Tu7 Ta2 {*2* 1 4} Ch2",1643716,1,"Director",1,"T1",1639410,1642700,3290,"Acoustic","Visual D10 1 7","vocal","D10 1","Visual 2","Visual vocal D10 1639410 1642700",3514,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
135,"D10_TT_Coded.eaf","D10","Visual",1,8,1,1,TRUE,1643716,1650523,"Ga1 Tu8 Ta1 {*1* 7 2} Ch1",1652420,2,"Director",1,"T1",1645095,1650415,5320,"Acoustic","Visual D10 1 8","vocal","D10 2","Visual 1","Visual vocal D10 1645095 1650415",5428,1,0,0,0,FALSE,TRUE,3,0,"unimodal acoustic"
138,"D10_TT_Coded.eaf","D10","Visual",1,9,5,3,FALSE,1652420,1662123,"Ga1 Tu9 Ta5 {2 *3* 5} Ch3",1662355,1,"Director",1,"T1",1653300,1658400,5100,"Acoustic","Visual D10 1 9","vocal","D10 1","Visual 5","Visual vocal D10 1653300 1658400",8823,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
140,"D10_TT_Coded.eaf","D10","Visual",1,10,2,2,TRUE,1662355,1667427,"Ga1 Tu10 Ta2 {5 1 *2*} Ch2",1668764,2,"Director",1,"T1",1663490,1666810,3320,"Acoustic","Visual D10 1 10","vocal","D10 2","Visual 2","Visual vocal D10 1663490 1666810",3937,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
141,"D10_TT_Coded.eaf","D10","Visual",1,11,3,3,TRUE,1668764,1672996,"Ga1 Tu11 Ta3 {8 *3* 4} Ch3",1672674,1,"Director",1,"T1",1668600,1670000,1400,"Acoustic","Visual D10 1 11","vocal","D10 1","Visual 3","Visual vocal D10 1668600 1670000",4396,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
142,"D10_TT_Coded.eaf","D10","Visual",1,12,8,8,TRUE,1672674,1688562,"Ga1 Tu12 Ta8 {1 *8* 6} Ch8",1690715,2,"Director",1,"T1",1674400,1681910,7510,"Acoustic","Visual D10 1 12","vocal","D10 2","Visual 8","Visual vocal D10 1674400 1681910",14162,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
144,"D10_TT_Coded.eaf","D10","Visual",1,13,6,6,TRUE,1690715,1699699,"Ga1 Tu13 Ta6 {*6* 7 8} Ch6",1699233,1,"Director",1,"T1",1693095,1697905,4810,"Acoustic","Visual D10 1 13","vocal","D10 1","Visual 6","Visual vocal D10 1693095 1697905",6604,1,0,0,0,FALSE,TRUE,3,0,"unimodal acoustic"
147,"D10_TT_Coded.eaf","D10","Visual",1,14,4,4,TRUE,1699233,1705818,"Ga1 Tu14 Ta4 {6 5 *4*} Ch4",1707076,2,"Director",1,"T1",1701120,1704610,3490,"Acoustic","Visual D10 1 14","vocal","D10 2","Visual 4","Visual vocal D10 1701120 1704610",4698,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
149,"D10_TT_Coded.eaf","D10","Visual",1,15,7,8,FALSE,1707076,1715923,"Ga1 Tu15 Ta7 {*8* 7 3} Ch8",1718905,1,"Director",1,"T1",1707510,1711620,4110,"Acoustic","Visual D10 1 15","vocal","D10 1","Visual 7","Visual vocal D10 1707510 1711620",8413,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
153,"D10_TT_Coded.eaf","D10","Visual",2,0,8,8,TRUE,1718905,1727360,"Ga2 Tu0 Ta8 {1 *8* 6} Ch8",1728603,2,"Director",1,"T1",1721210,1725610,4400,"Acoustic","Visual D10 2 0","vocal","D10 2","Visual 8","Visual vocal D10 1721210 1725610",6150,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
157,"D10_TT_Coded.eaf","D10","Visual",2,1,6,6,TRUE,1728603,1733706,"Ga2 Tu1 Ta6 {*6* 7 8} Ch6",1734784,1,"Director",1,"T1",1729510,1733510,4000,"Acoustic","Visual D10 2 1","vocal","D10 1","Visual 6","Visual vocal D10 1729510 1733510",4196,1,0,0,0,FALSE,TRUE,5,0,"unimodal acoustic"
162,"D10_TT_Coded.eaf","D10","Visual",2,2,5,6,FALSE,1734784,1741184,"Ga2 Tu2 Ta5 {7 5 *6*} Ch6",1742506,2,"Director",1,"T1",1735605,1740705,5100,"Acoustic","Visual D10 2 2","vocal","D10 2","Visual 5","Visual vocal D10 1735605 1740705",5579,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
164,"D10_TT_Coded.eaf","D10","Visual",2,3,4,4,TRUE,1742506,1745322,"Ga2 Tu3 Ta4 {*4* 7 1} Ch4",1746439,1,"Director",1,"T1",1742710,1744490,1780,"Acoustic","Visual D10 2 3","vocal","D10 1","Visual 4","Visual vocal D10 1742710 1744490",2612,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
166,"D10_TT_Coded.eaf","D10","Visual",2,4,2,2,TRUE,1746439,1750048,"Ga2 Tu4 Ta2 {5 1 *2*} Ch2",1750450,2,"Director",1,"T1",1746510,1748890,2380,"Acoustic","Visual D10 2 4","vocal","D10 2","Visual 2","Visual vocal D10 1746510 1748890",3538,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
167,"D10_TT_Coded.eaf","D10","Visual",2,5,3,3,TRUE,1750450,1755114,"Ga2 Tu5 Ta3 {8 *3* 4} Ch3",1755439,1,"Director",1,"T1",1751105,1752305,1200,"Acoustic","Visual D10 2 5","vocal","D10 1","Visual 3","Visual vocal D10 1751105 1752305",4009,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
168,"D10_TT_Coded.eaf","D10","Visual",2,6,6,6,TRUE,1755439,1762144,"Ga2 Tu6 Ta6 {2 *6* 8} Ch6",1762746,2,"Director",1,"T1",1756410,1758710,2300,"Acoustic","Visual D10 2 6","vocal","D10 2","Visual 6","Visual vocal D10 1756410 1758710",5734,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
170,"D10_TT_Coded.eaf","D10","Visual",2,8,4,4,TRUE,1766751,1771999,"Ga2 Tu8 Ta4 {6 5 *4*} Ch4",1772898,2,"Director",1,"T1",1767610,1769910,2300,"Acoustic","Visual D10 2 8","vocal","D10 2","Visual 4","Visual vocal D10 1767610 1769910",4389,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
172,"D10_TT_Coded.eaf","D10","Visual",2,9,7,8,FALSE,1772898,1780938,"Ga2 Tu9 Ta7 {*8* 7 3} Ch8",1780839,1,"Director",1,"T1",1775000,1778710,3710,"Acoustic","Visual D10 2 9","vocal","D10 1","Visual 7","Visual vocal D10 1775000 1778710",5938,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
176,"D10_TT_Coded.eaf","D10","Visual",2,10,3,3,TRUE,1780839,1786870,"Ga2 Tu10 Ta3 {4 5 *3*} Ch3",1787250,2,"Director",1,"T1",1781710,1782900,1190,"Acoustic","Visual D10 2 10","vocal","D10 2","Visual 3","Visual vocal D10 1781710 1782900",5160,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
177,"D10_TT_Coded.eaf","D10","Visual",2,11,8,8,TRUE,1787250,1794170,"Ga2 Tu11 Ta8 {5 *8* 3} Ch8",1795254,1,"Director",1,"T1",1789500,1794500,5000,"Acoustic","Visual D10 2 11","vocal","D10 1","Visual 8","Visual vocal D10 1789500 1794500",4670,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
178,"D10_TT_Coded.eaf","D10","Visual",2,12,1,1,TRUE,1795254,1802478,"Ga2 Tu12 Ta1 {*1* 7 2} Ch1",1804041,2,"Director",1,"T1",1796510,1802710,6200,"Acoustic","Visual D10 2 12","vocal","D10 2","Visual 1","Visual vocal D10 1796510 1802710",5968,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
182,"D10_TT_Coded.eaf","D10","Visual",2,13,5,5,TRUE,1804041,1811913,"Ga2 Tu13 Ta5 {2 3 *5*} Ch5",1812029,1,"Director",1,"T1",1805100,1809910,4810,"Acoustic","Visual D10 2 13","vocal","D10 1","Visual 5","Visual vocal D10 1805100 1809910",6813,1,0,0,0,FALSE,TRUE,5,0,"unimodal acoustic"
187,"D10_TT_Coded.eaf","D10","Visual",2,14,7,7,TRUE,1812029,1819661,"Ga2 Tu14 Ta7 {*7* 2 3} Ch7",1821633,2,"Director",1,"T1",1814220,1818710,4490,"Acoustic","Visual D10 2 14","vocal","D10 2","Visual 7","Visual vocal D10 1814220 1818710",5441,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
189,"D10_TT_Coded.eaf","D10","Visual",2,15,1,1,TRUE,1821633,1827873,"Ga2 Tu15 Ta1 {6 4 *1*} Ch1",1831684,1,"Director",1,"T1",1822400,1827500,5100,"Acoustic","Visual D10 2 15","vocal","D10 1","Visual 1","Visual vocal D10 1822400 1827500",5473,1,0,0,0,FALSE,TRUE,3,0,"unimodal acoustic"
192,"D10_TT_Coded.eaf","D10","Visual",3,0,3,3,TRUE,1831684,1835653,"Ga3 Tu0 Ta3 {4 5 *3*} Ch3",1835769,2,"Director",1,"T1",1830690,1831810,1120,"Acoustic","Visual D10 3 0","vocal","D10 2","Visual 3","Visual vocal D10 1830690 1831810",4963,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
193,"D10_TT_Coded.eaf","D10","Visual",3,1,8,8,TRUE,1835769,1842305,"Ga3 Tu1 Ta8 {5 *8* 3} Ch8",1843244,1,"Director",1,"T1",1837190,1841200,4010,"Acoustic","Visual D10 3 1","vocal","D10 1","Visual 8","Visual vocal D10 1837190 1841200",5115,1,0,0,0,FALSE,TRUE,3,0,"unimodal acoustic"
196,"D10_TT_Coded.eaf","D10","Visual",3,2,4,4,TRUE,1843244,1846836,"Ga3 Tu2 Ta4 {6 5 *4*} Ch4",1847785,2,"Director",1,"T1",1843900,1846000,2100,"Acoustic","Visual D10 3 2","vocal","D10 2","Visual 4","Visual vocal D10 1843900 1846000",2936,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
198,"D10_TT_Coded.eaf","D10","Visual",3,3,7,7,TRUE,1847785,1854536,"Ga3 Tu3 Ta7 {8 *7* 3} Ch7",1855236,1,"Director",1,"T1",1848210,1852900,4690,"Acoustic","Visual D10 3 3","vocal","D10 1","Visual 7","Visual vocal D10 1848210 1852900",6326,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
202,"D10_TT_Coded.eaf","D10","Visual",3,4,6,6,TRUE,1855236,1861203,"Ga3 Tu4 Ta6 {2 *6* 8} Ch6",1861792,2,"Director",1,"T1",1855790,1858910,3120,"Acoustic","Visual D10 3 4","vocal","D10 2","Visual 6","Visual vocal D10 1855790 1858910",5413,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
203,"D10_TT_Coded.eaf","D10","Visual",3,5,2,2,TRUE,1861792,1864434,"Ga3 Tu5 Ta2 {*2* 1 4} Ch2",1865595,1,"Director",1,"T1",1862000,1864900,2900,"Acoustic","Visual D10 3 5","vocal","D10 1","Visual 2","Visual vocal D10 1862000 1864900",2434,1,0,0,0,FALSE,TRUE,3,0,"unimodal acoustic"
206,"D10_TT_Coded.eaf","D10","Visual",3,6,8,8,TRUE,1865595,1886410,"Ga3 Tu6 Ta8 {1 *8* 6} Ch8",1887712,2,"Director",1,"T1",1881900,1886300,4400,"Acoustic","Visual D10 3 6","vocal","D10 2","Visual 8","Visual vocal D10 1881900 1886300",4510,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
210,"D10_TT_Coded.eaf","D10","Visual",3,7,3,3,TRUE,1887712,1890680,"Ga3 Tu7 Ta3 {8 *3* 4} Ch3",1890170,1,"Director",1,"T1",1887510,1888300,790,"Acoustic","Visual D10 3 7","vocal","D10 1","Visual 3","Visual vocal D10 1887510 1888300",3170,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
211,"D10_TT_Coded.eaf","D10","Visual",3,8,2,2,TRUE,1890170,1896074,"Ga3 Tu8 Ta2 {5 1 *2*} Ch2",1896488,2,"Director",1,"T1",1891800,1893810,2010,"Acoustic","Visual D10 3 8","vocal","D10 2","Visual 2","Visual vocal D10 1891800 1893810",4274,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
212,"D10_TT_Coded.eaf","D10","Visual",3,9,6,6,TRUE,1896488,1901351,"Ga3 Tu9 Ta6 {*6* 7 8} Ch6",1901882,1,"Director",1,"T1",1897710,1901400,3690,"Acoustic","Visual D10 3 9","vocal","D10 1","Visual 6","Visual vocal D10 1897710 1901400",3641,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
216,"D10_TT_Coded.eaf","D10","Visual",3,10,5,6,FALSE,1901882,1915737,"Ga3 Tu10 Ta5 {7 5 *6*} Ch6",1916464,2,"Director",1,"T1",1903820,1906600,2780,"Acoustic","Visual D10 3 10","vocal","D10 2","Visual 5","Visual vocal D10 1903820 1906600",11917,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
218,"D10_TT_Coded.eaf","D10","Visual",3,11,4,4,TRUE,1916464,1921752,"Ga3 Tu11 Ta4 {*4* 7 1} Ch4",1922585,1,"Director",1,"T1",1917700,1920810,3110,"Acoustic","Visual D10 3 11","vocal","D10 1","Visual 4","Visual vocal D10 1917700 1920810",4052,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
220,"D10_TT_Coded.eaf","D10","Visual",3,12,1,1,TRUE,1922585,1929817,"Ga3 Tu12 Ta1 {*1* 7 2} Ch1",1931247,2,"Director",1,"T1",1923800,1928200,4400,"Acoustic","Visual D10 3 12","vocal","D10 2","Visual 1","Visual vocal D10 1923800 1928200",6017,1,0,0,0,FALSE,TRUE,4,0,"unimodal acoustic"
224,"D10_TT_Coded.eaf","D10","Visual",3,13,5,5,TRUE,1931247,1935872,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1937793,1,"Director",1,"T1",1931410,1936700,5290,"Acoustic","Visual D10 3 13","vocal","D10 1","Visual 5","Visual vocal D10 1931410 1936700",4462,1,0,0,0,FALSE,TRUE,5,0,"unimodal acoustic"
229,"D10_TT_Coded.eaf","D10","Visual",3,14,7,7,TRUE,1937793,1943744,"Ga3 Tu14 Ta7 {*7* 2 3} Ch7",1945040,2,"Director",1,"T1",1937710,1939400,1690,"Acoustic","Visual D10 3 14","vocal","D10 2","Visual 7","Visual vocal D10 1937710 1939400",6034,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
230,"D10_TT_Coded.eaf","D10","Visual",3,15,1,1,TRUE,1945040,1949759,"Ga3 Tu15 Ta1 {6 4 *1*} Ch1",1949759,1,"Director",1,"T1",1945500,1950200,4700,"Acoustic","Visual D10 3 15","vocal","D10 1","Visual 1","Visual vocal D10 1945500 1950200",4259,1,0,0,0,FALSE,TRUE,3,0,"unimodal acoustic"
233,"D11_TT_Coded.eaf","D11","Visual",0,0,2,2,TRUE,38441,51624,"Ga0 Tu0 Ta2 {5 1 *2*} Ch2",54048,1,"Director",1,"T1",48026,50418,2392,"Visual","Visual D11 0 0","visual","D11 1","Visual 2","Visual visual D11 48026 50418",3598,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
234,"D11_TT_Coded.eaf","D11","Visual",0,1,3,8,FALSE,54048,74495,"Ga0 Tu1 Ta3 {*8* 3 4} Ch8",71983,2,"Director",1,"T1",62026,68824,6798,"Visual","Visual D11 0 1","visual","D11 2","Visual 3","Visual visual D11 62026 68824",12469,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
235,"D11_TT_Coded.eaf","D11","Visual",0,2,7,7,TRUE,71983,120781,"Ga0 Tu2 Ta7 {*7* 2 3} Ch7",122957,1,"Director",1,"T1",115418,119431,4013,"Visual","Visual D11 0 2","visual","D11 1","Visual 7","Visual visual D11 115418 119431",5363,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
236,"D11_TT_Coded.eaf","D11","Visual",0,3,1,1,TRUE,122957,130109,"Ga0 Tu3 Ta1 {6 4 *1*} Ch1",131725,2,"Director",1,"T1",127026,129026,2000,"Visual","Visual D11 0 3","visual","D11 2","Visual 1","Visual visual D11 127026 129026",3083,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
237,"D11_TT_Coded.eaf","D11","Visual",0,4,5,7,FALSE,131725,158516,"Ga0 Tu4 Ta5 {*7* 5 6} Ch7",161307,1,"Director",1,"T1",136824,143229,6405,"Visual","Visual D11 0 4","visual","D11 1","Visual 5","Visual visual D11 136824 143229",21692,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
238,"D11_TT_Coded.eaf","D11","Visual",0,4,5,7,FALSE,131725,158516,"Ga0 Tu4 Ta5 {*7* 5 6} Ch7",161307,2,"Matcher",1,"T2",146621,147824,1203,"Visual","Visual D11 0 4","visual","D11 2","Visual 5","Visual visual D11 146621 147824",21692,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
239,"D11_TT_Coded.eaf","D11","Visual",0,4,5,7,FALSE,131725,158516,"Ga0 Tu4 Ta5 {*7* 5 6} Ch7",161307,1,"Director",2,"T3",148216,155824,7608,"Visual","Visual D11 0 4","visual","D11 1","Visual 5","Visual visual D11 148216 155824",21692,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
240,"D11_TT_Coded.eaf","D11","Visual",0,5,4,4,TRUE,161307,171147,"Ga0 Tu5 Ta4 {*4* 7 1} Ch4",172364,2,"Director",1,"T1",166026,169215,3189,"Visual","Visual D11 0 5","visual","D11 2","Visual 4","Visual visual D11 166026 169215",5121,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
241,"D11_TT_Coded.eaf","D11","Visual",0,6,3,4,FALSE,172364,184083,"Ga0 Tu6 Ta3 {*4* 5 3} Ch4",184411,1,"Director",1,"T1",176823,180026,3203,"Visual","Visual D11 0 6","visual","D11 1","Visual 3","Visual visual D11 176823 180026",7260,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
242,"D11_TT_Coded.eaf","D11","Visual",0,7,8,8,TRUE,184411,193771,"Ga0 Tu7 Ta8 {5 *8* 3} Ch8",194747,2,"Director",1,"T1",188202,191405,3203,"Visual","Visual D11 0 7","visual","D11 2","Visual 8","Visual visual D11 188202 191405",5569,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
243,"D11_TT_Coded.eaf","D11","Visual",0,8,6,6,TRUE,194747,203843,"Ga0 Tu8 Ta6 {2 *6* 8} Ch6",205882,1,"Director",1,"T1",199418,202418,3000,"Visual","Visual D11 0 8","visual","D11 1","Visual 6","Visual visual D11 199418 202418",4425,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
244,"D11_TT_Coded.eaf","D11","Visual",0,9,2,2,TRUE,205882,211538,"Ga0 Tu9 Ta2 {*2* 1 4} Ch2",212915,2,"Director",1,"T1",208837,210634,1797,"Visual","Visual D11 0 9","visual","D11 2","Visual 2","Visual visual D11 208837 210634",2701,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
245,"D11_TT_Coded.eaf","D11","Visual",0,10,4,4,TRUE,212915,221835,"Ga0 Tu10 Ta4 {6 5 *4*} Ch4",221785,1,"Director",1,"T1",217620,220418,2798,"Visual","Visual D11 0 10","visual","D11 1","Visual 4","Visual visual D11 217620 220418",4215,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
246,"D11_TT_Coded.eaf","D11","Visual",0,11,7,7,TRUE,221785,231497,"Ga0 Tu11 Ta7 {8 *7* 3} Ch7",232011,2,"Director",1,"T1",226405,230013,3608,"Visual","Visual D11 0 11","visual","D11 2","Visual 7","Visual visual D11 226405 230013",5092,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
247,"D11_TT_Coded.eaf","D11","Visual",0,12,8,1,FALSE,232011,240610,"Ga0 Tu12 Ta8 {*1* 8 6} Ch1",246064,1,"Director",1,"T1",236026,240026,4000,"Visual","Visual D11 0 12","visual","D11 1","Visual 8","Visual visual D11 236026 240026",4584,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
248,"D11_TT_Coded.eaf","D11","Visual",0,13,6,6,TRUE,246064,251160,"Ga0 Tu13 Ta6 {*6* 7 8} Ch6",250753,2,"Director",1,"T1",245418,248621,3203,"Visual","Visual D11 0 13","visual","D11 2","Visual 6","Visual visual D11 245418 248621",5742,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
249,"D11_TT_Coded.eaf","D11","Visual",0,14,1,7,FALSE,250753,260353,"Ga0 Tu14 Ta1 {1 *7* 2} Ch7",260072,1,"Director",1,"T1",254620,257620,3000,"Visual","Visual D11 0 14","visual","D11 1","Visual 1","Visual visual D11 254620 257620",5733,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
250,"D11_TT_Coded.eaf","D11","Visual",0,15,5,5,TRUE,260072,266775,"Ga0 Tu15 Ta5 {2 3 *5*} Ch5",278401,2,"Director",1,"T1",263215,266621,3406,"Visual","Visual D11 0 15","visual","D11 2","Visual 5","Visual visual D11 263215 266621",3560,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
251,"D11_TT_Coded.eaf","D11","Visual",1,0,7,7,TRUE,278401,296232,"Ga1 Tu0 Ta7 {*7* 2 3} Ch7",292118,1,"Director",1,"T1",281620,286418,4798,"Visual","Visual D11 1 0","visual","D11 1","Visual 7","Visual visual D11 281620 286418",14612,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
252,"D11_TT_Coded.eaf","D11","Visual",1,1,1,6,FALSE,292118,303678,"Ga1 Tu1 Ta1 {*6* 4 1} Ch6",301464,2,"Director",1,"T1",297216,300216,3000,"Visual","Visual D11 1 1","visual","D11 2","Visual 1","Visual visual D11 297216 300216",6462,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
253,"D11_TT_Coded.eaf","D11","Visual",1,2,3,4,FALSE,301464,310816,"Ga1 Tu2 Ta3 {*4* 5 3} Ch4",310517,1,"Director",1,"T1",305824,308837,3013,"Visual","Visual D11 1 2","visual","D11 1","Visual 3","Visual visual D11 305824 308837",4992,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
